"crime_year","council_district","highest_offense_description","clearance_status","total_crimes"
"2019",10,"SEXTING/TRANSMIT SEXUAL PHOTOS","Uncleared","1"
"2019",10,"SEXUAL ASSAULT OF CHILD/OBJECT","Cleared","1"
"2019",10,"SEXUAL ASSAULT W/ OBJECT","Cleared","1"
"2019",10,"SOLICITATION - BEGGING","Cleared","1"
"2019",10,"SOLICITATION - BEGGING","Uncleared","9"
"2019",10,"STALKING","Cleared","2"
"2019",10,"STATUTORY RAPE OF CHILD","Cleared","2"
"2019",10,"TERRORISTIC THREAT","Cleared","37"
"2019",10,"TERRORISTIC THREAT","Uncleared","1"
"2019",10,"TERRORISTIC THREAT-FAM/DAT VIO","Cleared","4"
"2019",10,"TERRORISTIC THREAT-MASS CASLTY","Cleared","1"
"2019",10,"THEFT","Cleared","341"
"2019",10,"THEFT","Uncleared","45"
"2019",10,"THEFT BY EXTORTION","Cleared","2"
"2019",10,"THEFT BY SHOPLIFTING","Cleared","114"
"2019",10,"THEFT BY SHOPLIFTING","Uncleared","15"
"2019",10,"THEFT FROM AUTO","Cleared","29"
"2019",10,"THEFT FROM AUTO","Uncleared","3"
"2019",10,"THEFT FROM BUILDING","Cleared","15"
"2019",10,"THEFT FROM BUILDING","Uncleared","6"
"2019",10,"THEFT FROM PERSON","Cleared","7"
"2019",10,"THEFT FROM PERSON","Uncleared","1"
"2019",10,"THEFT OF AUTO PARTS","Cleared","26"
"2019",10,"THEFT OF AUTO PARTS","Uncleared","7"
"2019",10,"THEFT OF BICYCLE","Cleared","26"
"2019",10,"THEFT OF BICYCLE","Uncleared","2"
"2019",10,"THEFT OF LICENSE PLATE","Cleared","48"
"2019",10,"THEFT OF METAL","Cleared","1"
"2019",10,"THEFT OF SERVICE","Cleared","25"
"2019",10,"THEFT OF SERVICE","Uncleared","1"
"2019",10,"THEFT OF TRAILER","Cleared","4"
"2019",10,"UNLAWFUL CARRY-LIC HOLDER","Cleared","2"
"2019",10,"UNLAWFUL CARRYING WEAPON","Cleared","7"
"2019",10,"URINATING IN PUBLIC PLACE","Cleared","1"
"2019",10,"VIOL CITY ORDINANCE - DOG","Cleared","2"
"2019",10,"VIOL CITY ORDINANCE - OTHER","Cleared","3"
"2019",10,"VIOL CITY ORDINANCE - OTHER","Uncleared","13"
"2019",10,"VIOL CITY ORDINANCE - WRECKER","Cleared","9"
"2019",10,"VIOL OF BOND CONDITIONS","Cleared","1"
"2019",10,"VIOL OF CAMPING ORDINANCE","Uncleared","1"
"2019",10,"VIOL OF EMERG PROTECTIVE ORDER","Cleared","3"
"2019",10,"VIOL OF PROTECTIVE ORDER OR BOND FV/SEX CRIME/HUMAN TRAFFICKING","Cleared","35"
"2019",10,"VIOL OF PROTECTIVE ORDER OR BOND FV/SEX CRIME/HUMAN TRAFFICKING","Uncleared","1"
"2019",10,"VIOL STATE LAW - OTHER","Cleared","4"
"2019",10,"VIOL STATE LAW - OTHER","Uncleared","1"
"2019",10,"VIOL STAY AWAY ORDER","Uncleared","1"
"2019",10,"VIOL TEMP EX PARTE  ORDER","Cleared","9"
"2019",10,"WARRANT ARREST NON TRAFFIC","Cleared","8"
"2019",10,"WARRANT ARREST NON TRAFFIC","Uncleared","3"
"2019",10,"WEAPON VIOL - OTHER","Cleared","1"
"2019",NULL,"AGG ASLT STRANGLE/SUFFOCATE","Cleared","5"
"2019",NULL,"AGG ASSAULT","Cleared","2"
"2019",NULL,"AGG ASSAULT FAM/DATE VIOLENCE","Cleared","2"
"2019",NULL,"AGG RAPE OF A CHILD","Uncleared","1"
"2019",NULL,"AGG ROBBERY/DEADLY WEAPON","Cleared","3"
"2019",NULL,"AGG SEXUAL ASSAULT CHILD/OBJEC","Cleared","1"
"2019",NULL,"ASSAULT  CONTACT-SEXUAL NATURE","Cleared","2"
"2019",NULL,"ASSAULT BY CONTACT","Cleared","1"
"2019",NULL,"ASSAULT BY CONTACT","Uncleared","1"
"2019",NULL,"ASSAULT BY CONTACT FAM/DATING","Cleared","3"
"2019",NULL,"ASSAULT BY THREAT","Cleared","2"
"2019",NULL,"ASSAULT BY THREAT FAM/DATING","Cleared","2"
"2019",NULL,"ASSAULT W/INJURY-FAM/DATE VIOL","Cleared","18"
"2019",NULL,"ASSAULT W/INJURY-FAM/DATE VIOL","Uncleared","4"
"2019",NULL,"ASSAULT WITH INJURY","Cleared","6"
"2019",NULL,"ASSAULT WITH INJURY","Uncleared","12"
"2019",NULL,"AUTO THEFT","Cleared","5"
"2019",NULL,"BOATING WHILE INTOXICATED","Cleared","1"
"2019",NULL,"BOMB THREAT","Cleared","1"
"2019",NULL,"BURGLARY NON RESIDENCE","Cleared","4"
"2019",NULL,"BURGLARY OF RESIDENCE","Cleared","3"
"2019",NULL,"BURGLARY OF VEHICLE","Cleared","13"
"2019",NULL,"BURGLARY OF VEHICLE","Uncleared","3"
"2019",NULL,"CHILD CUSTODY INTERFERE","Cleared","4"
"2019",NULL,"CHILD CUSTODY INTERFERE","Uncleared","3"
"2019",NULL,"CHILD ENDANGERMENT- ABANDONMEN","Cleared","1"
"2019",NULL,"CRASH/FAIL STOP AND RENDER AID","Cleared","7"
"2019",NULL,"CRED CARD ABUSE - OTHER","Cleared","9"
"2019",NULL,"CRED CARD ABUSE BY FORGERY","Cleared","1"
"2019",NULL,"CRIMINAL MISCHIEF","Cleared","3"
"2019",NULL,"CRIMINAL MISCHIEF","Uncleared","5"
"2019",NULL,"CRIMINAL TRESPASS","Cleared","1"
"2019",NULL,"CRIMINAL TRESPASS","Uncleared","1"
"2019",NULL,"CRIMINAL TRESPASS/IN VEHICLE","Uncleared","1"
"2019",NULL,"CRIMINAL TRESPASS/TRANSIENT","Uncleared","1"
"2019",NULL,"CUSTODY ARREST TRAFFIC WARR","Cleared","2"
"2019",NULL,"DAMAGE CITY PROP","Cleared","2"
"2019",NULL,"DAMAGE CITY PROP","Uncleared","1"
"2019",NULL,"DAMAGE CITY VEHICLE","Cleared","5"
"2019",NULL,"DAMAGE CITY VEHICLE","Uncleared","2"
"2019",NULL,"DATING DISTURBANCE","Cleared","2"
"2019",NULL,"DATING DISTURBANCE","Uncleared","1"
"2019",NULL,"DEADLY CONDUCT","Cleared","1"
"2019",NULL,"DEADLY CONDUCT","Uncleared","1"
"2019",NULL,"DEBIT CARD ABUSE","Cleared","2"
"2019",NULL,"DEL CONTROLLED SUB/NARCOTIC","Cleared","7"
"2019",NULL,"DEL CONTROLLED SUB/SYN NARC","Cleared","1"
"2019",NULL,"DISTRIB HARMFUL MATERIAL MINOR","Cleared","1"
"2019",NULL,"DISTURBANCE - OTHER","Cleared","6"
"2019",NULL,"DISTURBANCE - OTHER","Uncleared","3"
"2019",NULL,"DOC DISPLAY GUN/DEADLY PUB PLC","Uncleared","1"
"2019",NULL,"DRIVING WHILE INTOX / FELONY","Cleared","2"
"2019",NULL,"DWI","Cleared","16"
"2019",NULL,"DWI","Uncleared","1"
"2019",NULL,"DWI  .15 BAC OR ABOVE","Cleared","4"
"2019",NULL,"DWI  .15 BAC OR ABOVE","Uncleared","2"
"2019",NULL,"DWI 2ND","Cleared","5"
"2019",NULL,"DWI 2ND","Uncleared","1"
"2019",NULL,"ENGAGING IN ORGANIZED CRIME","Uncleared","1"
"2019",NULL,"EVADING / FOOT","Cleared","2"
"2019",NULL,"EVADING / FOOT","Uncleared","1"
"2019",NULL,"EVADING VEHICLE","Cleared","1"
"2019",NULL,"EXPLOSIVE ORDNANCE DISPOSAL","Cleared","14"
"2019",NULL,"EXPLOSIVE ORDNANCE DISPOSAL","Uncleared","7"
"2019",NULL,"FAILURE TO IDENTIFY","Uncleared","1"
"2019",NULL,"FAMILY DISTURBANCE","Cleared","8"
"2019",NULL,"FAMILY DISTURBANCE","Uncleared","1"
"2019",NULL,"FAMILY DISTURBANCE/PARENTAL","Cleared","3"
"2019",NULL,"FEDERAL VIOL/OTHER","Cleared","6"
"2019",NULL,"FORCED SODOMY","Cleared","2"
"2019",NULL,"FORCED SODOMY OF CHILD","Cleared","1"
"2019",NULL,"FORGERY BY MAKING","Cleared","1"
"2019",NULL,"FRAUD - OTHER","Cleared","3"
"2019",NULL,"FRAUD - OTHER","Uncleared","5"
"2019",NULL,"HARASSMENT","Cleared","6"
"2019",NULL,"HARASSMENT","Uncleared","2"
"2019",NULL,"IDENTITY THEFT","Cleared","4"
"2019",NULL,"INDECENCY WITH A CHILD/CONTACT","Cleared","1"
"2019",NULL,"INDECENCY WITH CHILD/EXPOSURE","Cleared","1"
"2019",NULL,"INDECENT EXPOSURE","Cleared","1"
"2019",NULL,"INJURY TO CHILD","Cleared","1"
"2019",NULL,"INVASIVE VISUAL RECORDING","Uncleared","1"
"2019",NULL,"KIDNAPPING","Cleared","1"
"2019",NULL,"LIQUOR LAW VIOLATION/OTHER","Cleared","1"
"2019",NULL,"MONEY LAUNDERING","Cleared","2"
"2019",NULL,"MONEY LAUNDERING","Uncleared","2"
"2019",NULL,"MURDER","Cleared","1"
"2019",NULL,"ONLINE SOLICITATION OF A MINOR","Cleared","1"
"2019",NULL,"POSS CONTROLLED SUB/NARCOTIC","Cleared","17"
"2019",NULL,"POSS CONTROLLED SUB/NARCOTIC","Uncleared","2"
"2019",NULL,"POSS OF DRUG PARAPHERNALIA","Cleared","3"
"2019",NULL,"POSS OF FIREARM BY FELON","Cleared","5"
"2019",NULL,"POSS OF PROHIBITED WEAPON","Cleared","1"
"2019",NULL,"POSS/PROMO CHILD PORNOGRAPHY","Cleared","3"
"2019",NULL,"POSSESSION OF MARIJUANA","Cleared","9"
"2019",NULL,"POSSESSION OF MARIJUANA","Uncleared","2"
"2019",NULL,"PROSTITUTION","Cleared","1"
"2019",NULL,"PROTECTIVE ORDER","Cleared","134"
"2019",NULL,"PUBLIC INTOXICATION","Cleared","2"
"2019",NULL,"PUBLIC INTOXICATION","Uncleared","1"
"2019",NULL,"RAPE","Cleared","6"
"2019",NULL,"RAPE OF A CHILD","Cleared","1"
"2019",NULL,"RESISTING ARREST OR SEARCH","Cleared","1"
"2019",NULL,"RESISTING ARREST OR SEARCH","Uncleared","1"
"2019",NULL,"ROBBERY BY ASSAULT","Cleared","2"
"2019",NULL,"SEXUAL ASSAULT OF CHILD/OBJECT","Cleared","2"
"2019",NULL,"SEXUAL ASSAULT W/ OBJECT","Cleared","1"
"2019",NULL,"STATUTORY RAPE OF CHILD","Cleared","3"
"2019",NULL,"TAMPERING WITH EVIDENCE","Cleared","1"
"2019",NULL,"TAMPERING WITH EVIDENCE","Uncleared","1"
"2019",NULL,"TAMPERING WITH GOV RECORD","Cleared","1"
"2019",NULL,"TERRORISTIC THREAT","Cleared","1"
"2019",NULL,"TERRORISTIC THREAT","Uncleared","1"
"2019",NULL,"TERRORISTIC THREAT-MASS CASLTY","Uncleared","1"
"2019",NULL,"THEFT","Cleared","15"
"2019",NULL,"THEFT","Uncleared","7"
"2019",NULL,"THEFT- APPROPRIATE STOLEN PROP","Cleared","1"
"2019",NULL,"THEFT BY SHOPLIFTING","Cleared","4"
"2019",NULL,"THEFT BY SHOPLIFTING","Uncleared","1"
"2019",NULL,"THEFT FROM AUTO","Cleared","2"
"2019",NULL,"THEFT FROM AUTO","Uncleared","1"
"2019",NULL,"THEFT FROM BUILDING","Cleared","2"
"2019",NULL,"THEFT FROM PERSON","Cleared","1"
"2019",NULL,"THEFT FROM PERSON","Uncleared","1"
"2019",NULL,"THEFT OF AUTO PARTS","Cleared","1"
"2019",NULL,"THEFT OF BICYCLE","Cleared","1"
"2019",NULL,"THEFT OF HEAVY EQUIPMENT","Uncleared","1"
"2019",NULL,"THEFT OF LICENSE PLATE","Cleared","1"
"2019",NULL,"THEFT OF SERVICE","Cleared","5"
"2019",NULL,"UNLAWFUL CARRYING WEAPON","Cleared","1"
"2019",NULL,"VIOL CITY ORDINANCE - OTHER","Uncleared","2"
"2019",NULL,"VIOL CITY ORDINANCE - WRECKER","Uncleared","1"
"2019",NULL,"VIOL OF BOND CONDITIONS","Cleared","2"
"2019",NULL,"VIOL OF EMERG PROTECTIVE ORDER","Cleared","11"
"2019",NULL,"VIOL OF PROTECTIVE ORDER OR BOND FV/SEX CRIME/HUMAN TRAFFICKING","Cleared","3"
"2019",NULL,"VIOL STATE LAW - OTHER","Cleared","1"
"2019",NULL,"WARRANT ARREST NON TRAFFIC","Cleared","6"
"2019",NULL,"WARRANT ARREST NON TRAFFIC","Uncleared","2"
"2020",1,"ABUSE OF 911","Cleared","2"
"2020",1,"AGG ASLT ENHANC STRANGL/SUFFOC","Cleared","12"
"2020",1,"AGG ASLT STRANGLE/SUFFOCATE","Cleared","82"
"2020",1,"AGG ASLT W/MOTOR VEH FAM/DAT V","Cleared","4"
"2020",1,"AGG ASSAULT","Cleared","143"
"2020",1,"AGG ASSAULT","Uncleared","3"
"2020",1,"AGG ASSAULT BY PUBLIC SERVANT","Cleared","2"
"2020",1,"AGG ASSAULT FAM/DATE VIOLENCE","Cleared","63"
"2020",1,"AGG ASSAULT ON PEACE OFFICER","Cleared","3"
"2020",1,"AGG ASSAULT WITH MOTOR VEH","Cleared","9"
"2020",1,"AGG FORCED SODOMY OF CHILD","Cleared","4"
"2020",1,"AGG KIDNAPPING FAM VIO","Cleared","1"
"2020",1,"AGG RAPE","Cleared","2"
"2020",1,"AGG RAPE OF A CHILD","Cleared","3"
"2020",1,"AGG ROBBERY BY ASSAULT","Cleared","1"
"2020",1,"AGG ROBBERY/DEADLY WEAPON","Cleared","68"
"2020",1,"AGG SEXUAL ASSAULT CHILD/OBJEC","Cleared","4"
"2020",1,"AGG SEXUAL ASSAULT W OBJECT","Cleared","2"
"2020",1,"ARSON","Cleared","17"
"2020",1,"ARSON-CRIMINAL MISCHIEF","Cleared","4"
"2020",1,"ASSAULT  CONTACT-SEXUAL NATURE","Cleared","16"
"2020",1,"ASSAULT BY CONTACT","Cleared","137"
"2020",1,"ASSAULT BY CONTACT","Uncleared","1"
"2020",1,"ASSAULT BY CONTACT FAM/DATING","Cleared","116"
"2020",1,"ASSAULT BY CONTACT FAM/DATING","Uncleared","3"
"2020",1,"ASSAULT BY THREAT","Cleared","190"
"2020",1,"ASSAULT BY THREAT","Uncleared","2"
"2020",1,"ASSAULT BY THREAT FAM/DATING","Cleared","41"
"2020",1,"ASSAULT BY THREAT FAM/DATING","Uncleared","2"
"2020",1,"ASSAULT OF A PREGNANT WOMAN","Cleared","2"
"2020",1,"ASSAULT OF PREGNANT WM-FAM/DAT","Cleared","5"
"2020",1,"ASSAULT ON PEACE OFFICER","Cleared","10"
"2020",1,"ASSAULT ON PUBLIC SERVANT","Cleared","2"
"2020",1,"ASSAULT W/INJURY-FAM/DATE VIOL","Cleared","440"
"2020",1,"ASSAULT W/INJURY-FAM/DATE VIOL","Uncleared","3"
"2020",1,"ASSAULT WITH INJURY","Cleared","288"
"2020",1,"ASSAULT WITH INJURY","Uncleared","7"
"2020",1,"AUTO THEFT","Cleared","369"
"2020",1,"AUTO THEFT","Uncleared","13"
"2020",1,"BREACH OF COMPUTER SECURITY","Cleared","20"
"2020",1,"BURG OF RES - FAM/DATING ASLT","Cleared","3"
"2020",1,"BURGLARY NON RESIDENCE","Cleared","189"
"2020",1,"BURGLARY NON RESIDENCE","Uncleared","3"
"2020",1,"BURGLARY OF COIN-OP MACHINE","Cleared","1"
"2020",1,"BURGLARY OF RESIDENCE","Cleared","215"
"2020",1,"BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT","Cleared","49"
"2020",1,"BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT","Uncleared","2"
"2020",1,"BURGLARY OF VEH-NO SUSPECT/FU","Cleared","78"
"2020",1,"BURGLARY OF VEH-NO SUSPECT/FU","Uncleared","1"
"2020",1,"BURGLARY OF VEHICLE","Cleared","705"
"2020",1,"BURGLARY OF VEHICLE","Uncleared","13"
"2020",1,"CAPITAL MURDER","Cleared","2"
"2020",1,"CHILD CUSTODY INTERFERE","Cleared","183"
"2020",1,"CHILD CUSTODY INTERFERE","Uncleared","1"
"2020",1,"CHILD ENDANGERMENT- ABANDONMEN","Cleared","11"
"2020",1,"CIVIL DISTURBANCE/DEMO","Cleared","1"
"2020",1,"CIVIL DISTURBANCE/DEMO","Uncleared","3"
"2020",1,"CONT SEX ABUSE OF CHILD","Cleared","3"
"2020",1,"COUNTERFEITING","Cleared","6"
"2020",1,"CRASH/FAIL STOP AND RENDER AID","Cleared","81"
"2020",1,"CRASH/INTOX MANSLAUGHTER","Cleared","3"
"2020",1,"CRASH/INTOXICATION ASSAULT","Cleared","3"
"2020",1,"CRED CARD ABUSE - OTHER","Cleared","70"
"2020",1,"CRED CARD ABUSE - OTHER","Uncleared","1"
"2020",1,"CRED CARD ABUSE BY FORGERY","Cleared","2"
"2020",1,"CRIMES AGAINST ELDERLY","Cleared","1"
"2020",1,"CRIMINAL MISCHIEF","Cleared","631"
"2020",1,"CRIMINAL MISCHIEF","Uncleared","14"
"2020",1,"CRIMINAL SOLICITATION OF MINOR","Cleared","1"
"2020",1,"CRIMINAL TRESPASS","Cleared","136"
"2020",1,"CRIMINAL TRESPASS","Uncleared","11"
"2020",1,"CRIMINAL TRESPASS/HOTEL","Cleared","2"
"2020",1,"CRIMINAL TRESPASS/IN VEHICLE","Cleared","3"
"2020",1,"CRIMINAL TRESPASS/TRANSIENT","Cleared","21"
"2020",1,"CRIMINAL TRESPASS/TRANSIENT","Uncleared","1"
"2020",1,"CRUELTY TO ANIMALS","Cleared","16"
"2020",1,"CUSTODY ARREST TRAFFIC WARR","Cleared","11"
"2020",1,"CUSTODY ARREST TRAFFIC WARR","Uncleared","1"
"2020",1,"DAMAGE CITY PROP","Cleared","13"
"2020",1,"DAMAGE CITY PROP","Uncleared","2"
"2020",1,"DAMAGE CITY VEHICLE","Cleared","11"
"2020",1,"DAMAGE CITY VEHICLE","Uncleared","2"
"2020",1,"DANG DRUG VIOL - OTHER","Cleared","1"
"2020",1,"DATING DISTURBANCE","Cleared","44"
"2020",1,"DATING DISTURBANCE","Uncleared","43"
"2020",1,"DEADLY CONDUCT","Cleared","53"
"2020",1,"DEADLY CONDUCT FAM/DATE VIOL","Cleared","1"
"2020",1,"DEBIT CARD ABUSE","Cleared","95"
"2020",1,"DEL CONTROLLED SUB/NARCOTIC","Cleared","7"
"2020",1,"DEL CONTROLLED SUB/OTHER","Cleared","1"
"2020",1,"DISCLOSE/PROMO INTIMATE VISUAL","Cleared","7"
"2020",1,"DISPOSAL OF SOLID WASTE","Cleared","2"
"2020",1,"DISTURBANCE - OTHER","Cleared","112"
"2020",1,"DISTURBANCE - OTHER","Uncleared","175"
"2020",1,"DOC ABUSIVE LANGUAGE","Cleared","2"
"2020",1,"DOC DISCHARGE GUN - PUB PLACE","Cleared","36"
"2020",1,"DOC DISCHARGE GUN - PUB PLACE","Uncleared","3"
"2020",1,"DOC DISCHARGE GUN - PUB ROAD","Cleared","16"
"2020",1,"DOC DISCHARGE GUN - PUB ROAD","Uncleared","1"
"2020",1,"DOC DISPLAY GUN/DEADLY PUB PLC","Cleared","11"
"2020",1,"DOC EXPOSURE","Cleared","9"
"2020",1,"DOC FIGHTING","Cleared","19"
"2020",1,"DOC FIGHTING","Uncleared","1"
"2020",1,"DOC UNREASONABLE NOISE","Cleared","3"
"2020",1,"DRIVING WHILE INTOX / FELONY","Cleared","22"
"2020",1,"DRIVING WHILE INTOX / FELONY","Uncleared","6"
"2020",1,"DUI - AGE 16 AND UNDER","Cleared","1"
"2020",1,"DUI - AGE 16 AND UNDER","Uncleared","1"
"2020",1,"DUI - AGE 17 TO 20","Cleared","1"
"2020",1,"DUMPING REFUSE NEAR HIGHWAY","Cleared","4"
"2020",1,"DWI","Cleared","136"
"2020",1,"DWI","Uncleared","19"
"2020",1,"DWI - CHILD PASSENGER","Cleared","5"
"2020",1,"DWI - CHILD PASSENGER","Uncleared","2"
"2020",1,"DWI - DRUG RECOGNITION EXPERT","Cleared","4"
"2020",1,"DWI  .15 BAC OR ABOVE","Cleared","20"
"2020",1,"DWI  .15 BAC OR ABOVE","Uncleared","3"
"2020",1,"DWI 2ND","Cleared","30"
"2020",1,"DWI 2ND","Uncleared","10"
"2020",1,"ENGAGING IN ORGANIZED CRIME","Cleared","2"
"2020",1,"ENGAGING IN ORGANIZED CRIME","Uncleared","2"
"2020",1,"ENTICING A CHILD","Cleared","1"
"2020",1,"EVADING / FOOT","Cleared","18"
"2020",1,"EVADING / FOOT","Uncleared","3"
"2020",1,"EVADING / VEHICLE PURSUIT","Cleared","16"
"2020",1,"EVADING VEHICLE","Cleared","46"
"2020",1,"EVADING VEHICLE","Uncleared","2"
"2020",1,"EXPLOITATION OF CHILD/ELDERLY","Cleared","5"
"2020",1,"EXPLOSIVE ORDNANCE DISPOSAL","Uncleared","1"
"2020",1,"FAIL TO REGISTER- MINOR VIC","Cleared","2"
"2020",1,"FAILURE TO IDENTIFY","Cleared","9"
"2020",1,"FAILURE TO IDENTIFY","Uncleared","2"
"2020",1,"FAILURE TO REG AS SEX OFFENDER","Cleared","7"
"2020",1,"FALSE ALARM OR REPORT","Cleared","6"
"2020",1,"FALSE REPORT TO PEACE OFFICER","Cleared","6"
"2020",1,"FALSE REPORT TO PEACE OFFICER","Uncleared","3"
"2020",1,"FALSE STATEMENT -OBTAIN CREDIT","Cleared","4"
"2020",1,"FAMILY DISTURBANCE","Cleared","711"
"2020",1,"FAMILY DISTURBANCE","Uncleared","644"
"2020",1,"FAMILY DISTURBANCE/PARENTAL","Cleared","60"
"2020",1,"FAMILY DISTURBANCE/PARENTAL","Uncleared","46"
"2020",1,"FELONY ENHANCEMENT/ASSLT W/INJ","Cleared","43"
"2020",1,"FORCED SODOMY","Cleared","3"
"2020",1,"FORCED SODOMY OF CHILD","Cleared","1"
"2020",1,"FORGERY- CERTIFICATE OF TITLE","Uncleared","1"
"2020",1,"FORGERY - OTHER","Cleared","4"
"2020",1,"FORGERY - OTHER","Uncleared","1"
"2020",1,"FORGERY AND PASSING","Cleared","26"
"2020",1,"FORGERY BY ALTERATION","Cleared","3"
"2020",1,"FORGERY BY MAKING","Cleared","11"
"2020",1,"FORGERY OF IDENTIFICATION","Cleared","3"
"2020",1,"FRAUD-CARD SKIMMER","Cleared","1"
"2020",1,"FRAUD - OTHER","Cleared","143"
"2020",1,"FRAUD - OTHER","Uncleared","8"
"2020",1,"GRAFFITI","Cleared","15"
"2020",1,"GRAFFITI","Uncleared","1"
"2020",1,"HARASSMENT","Cleared","364"
"2020",1,"HARASSMENT","Uncleared","5"
"2020",1,"HARASSMENT OF A PUBLIC SERVANT","Cleared","5"
"2020",1,"HINDERING APPREHENSION","Cleared","1"
"2020",1,"IDENTITY THEFT","Cleared","181"
"2020",1,"IDENTITY THEFT","Uncleared","2"
"2020",1,"IDENTITY THEFT-TAX RETURNS","Cleared","2"
"2020",1,"IMPERSONATING PUBLIC SERVANT","Cleared","1"
"2020",1,"INDECENCY WITH A CHILD/CONTACT","Cleared","15"
"2020",1,"INDECENCY WITH CHILD/EXPOSURE","Cleared","3"
"2020",1,"INDECENT ASSAULT","Cleared","6"
"2020",1,"INDECENT EXPOSURE","Cleared","15"
"2020",1,"INJ TO DISABLED  FAM/DATE VIOL","Cleared","2"
"2020",1,"INJ TO ELDERLY   FAM/DATE VIOL","Cleared","10"
"2020",1,"INJURY DISABLED INDIVIDUAL","Cleared","7"
"2020",1,"INJURY TO CHILD","Cleared","10"
"2020",1,"INJURY TO CHILD (CARE/CUSTODY)","Cleared","1"
"2020",1,"INJURY TO ELDERLY PERSON","Cleared","9"
"2020",1,"INJURY TO ELDERLY PERSON - SBI","Cleared","1"
"2020",1,"INTER EMERG PHONECALL FAM/DATE","Cleared","5"
"2020",1,"INTERFERENCE PUBLIC DUTIES","Cleared","1"
"2020",1,"INTERFERING W/EMERG PHONE CALL","Cleared","4"
"2020",1,"INVASIVE VISUAL RECORDING","Cleared","5"
"2020",1,"JUSTIFIED HOMICIDE","Cleared","2"
"2020",1,"KIDNAPPING FAM VIO","Cleared","1"
"2020",1,"LIQUOR LAW VIOLATION/OTHER","Cleared","6"
"2020",1,"LIQUOR LAW VIOLATION/OTHER","Uncleared","3"
"2020",1,"LITTERING","Cleared","1"
"2020",1,"MAIL THEFT","Cleared","96"
"2020",1,"MANF CONTROLLED SUB - OTHER","Cleared","1"
"2020",1,"MISUSE OF OFFICIAL INFO","Uncleared","1"
"2020",1,"MURDER","Cleared","6"
"2020",1,"MURDER","Uncleared","1"
"2020",1,"NUISANCE ABATEMENT","Cleared","2"
"2020",1,"OBTAIN DANG DRUG BY FRAUD","Uncleared","1"
"2020",1,"ONLINE IMPERSONATION","Cleared","10"
"2020",1,"ONLINE SOLICITATION OF A MINOR","Cleared","2"
"2020",1,"ONLINE SOLICITATION OF A MINOR","Uncleared","1"
"2020",1,"PAROLE VIOL","Cleared","1"
"2020",1,"POSS CONTROLLED SUB/NARCOTIC","Cleared","170"
"2020",1,"POSS CONTROLLED SUB/NARCOTIC","Uncleared","7"
"2020",1,"POSS CONTROLLED SUB/OTHER","Cleared","8"
"2020",1,"POSS CONTROLLED SUB/OTHER","Uncleared","1"
"2020",1,"POSS CONTROLLED SUB/SYN NARC","Cleared","7"
"2020",1,"POSS DANG DRUG","Cleared","6"
"2020",1,"POSS DANG DRUG","Uncleared","1"
"2020",1,"POSS OF DRUG PARAPHERNALIA","Cleared","45"
"2020",1,"POSS OF DRUG PARAPHERNALIA","Uncleared","16"
"2020",1,"POSS OF FIREARM BY FELON","Cleared","28"
"2020",1,"POSS OF PROHIBITED WEAPON","Cleared","1"
"2020",1,"POSS SYNTHETIC MARIJUANA","Cleared","2"
"2020",1,"POSS/PROMO CHILD PORNOGRAPHY","Cleared","3"
"2020",1,"POSSESSION OF MARIJUANA","Cleared","98"
"2020",1,"POSSESSION OF MARIJUANA","Uncleared","26"
"2020",1,"PROBATION VIOL","Uncleared","2"
"2020",1,"PROSTITUTION","Cleared","3"
"2020",1,"PROSTITUTION","Uncleared","1"
"2020",1,"PROTECTIVE ORDER","Cleared","19"
"2020",1,"PROWLER","Uncleared","1"
"2020",1,"PUBLIC INTOXICATION","Cleared","57"
"2020",1,"PUBLIC INTOXICATION","Uncleared","17"
"2020",1,"PURCHASING PROSTITUTION","Uncleared","1"
"2020",1,"RAPE","Cleared","28"
"2020",1,"RAPE OF A CHILD","Cleared","4"
"2020",1,"RECKLESS DAMAGE","Cleared","9"
"2020",1,"RENTAL CAR/FAIL TO RETURN","Cleared","2"
"2020",1,"RESISTING ARREST OR SEARCH","Cleared","11"
"2020",1,"RETALIATION","Cleared","3"
"2020",1,"RIOT","Uncleared","1"
"2020",1,"ROBBERY BY ASSAULT","Cleared","38"
"2020",1,"ROBBERY BY ASSAULT","Uncleared","1"
"2020",1,"ROBBERY BY THREAT","Cleared","12"
"2020",1,"SECURING EXEC-DOC BY DECEPTION","Cleared","1"
"2020",1,"SEXTING/TRANSMIT SEXUAL PHOTOS","Cleared","4"
"2020",1,"SEXTING/TRANSMIT SEXUAL PHOTOS","Uncleared","1"
"2020",1,"SEXUAL ASSAULT OF CHILD/OBJECT","Cleared","3"
"2020",1,"SEXUAL ASSAULT W/ OBJECT","Cleared","5"
"2020",1,"SEXUAL COERCION","Cleared","1"
"2020",1,"SEXUAL PERFORMANCE BY CHILD","Cleared","2"
"2020",1,"STALKING","Cleared","6"
"2020",1,"STATUTORY RAPE OF CHILD","Cleared","5"
"2020",1,"TAKE WEAPON FROM POLICE OFFICER","Cleared","1"
"2020",1,"TAMPERING WITH EVIDENCE","Cleared","3"
"2020",1,"TAMPERING WITH EVIDENCE","Uncleared","1"
"2020",1,"TAMPERING WITH GOV RECORD","Cleared","4"
